handle,media_url
101074_Yellow Orange,"https://drive.google.com/open?id=1CSXew_qX6Kbj7bYFjm6bAHQZ2kB3Iq9N&usp=drive_copy, https://drive.google.com/open?id=10WpoWJDAxgEV-a8-5S_PydLZc3Nl11KP&usp=drive_copy, https://drive.google.com/open?id=12P-r22bSg9NnPQ0_vSE0qVwFKZE6Wc24&usp=drive_copy, https://drive.google.com/open?id=1s2xwUHXmGWHbNMdnFCCO0Vz0lZ-7HWit&usp=drive_copy, https://drive.google.com/open?id=1Nt4ppYd-O0UuNo5Y4e4vPwCDIUlx0pFU&usp=drive_copy, https://drive.google.com/open?id=1BU4dI8ktyAiH_eSIKHNrGyTsNFeWnl0_&usp=drive_copy, https://drive.google.com/open?id=1OMy6tDobvF0MSmVdDb_8pNV44rzWN848&usp=drive_copy, https://drive.google.com/open?id=1P-c7LhulNERZH0F8oaSwdHkUVuEWQJA5&usp=drive_copy, https://drive.google.com/open?id=1yCgBo8fMZw_TUZoc981IhXBSL-2BTEMt&usp=drive_copy, https://drive.google.com/open?id=1CPer3bhlbTAy-loM1QmnZpnH_hRaB4Z6&usp=drive_copy, https://drive.google.com/open?id=12ERLOe0BsunycA4LQGlpzMDksY3EBx8N&usp=drive_copy, https://drive.google.com/open?id=12PGNwSWF4Bi0WGipHJyn4LFgCoUDNnD_&usp=drive_copy"
101071_Maroon,"https://drive.google.com/open?id=1V-wC0MpmDWrMaG3fEowEyFhbEl0HWDYQ&usp=drive_copy, https://drive.google.com/open?id=1FvEwjsfwXjDLgfKUTGuyS7dbttFbmEIQ&usp=drive_copy, https://drive.google.com/open?id=1nNuG_fFKLLByyWGnwIVmLiwG42As7GVf&usp=drive_copy, https://drive.google.com/open?id=16xkmRCwQVHflD1XlKffxEXTKl8Uc0Rfi&usp=drive_copy, https://drive.google.com/open?id=1tShwz90xLQckKPNKyzZHCzW4VTjZ-zhB&usp=drive_copy, https://drive.google.com/open?id=1G3LLKxgHJTIZFppn5jby36xOqVQRigRd&usp=drive_copy, https://drive.google.com/open?id=1L9LDOJVS8MucFshXp4bqdWY9rKdJhWrr&usp=drive_copy, https://drive.google.com/open?id=1i-r_SW6JDaEq5FdqYw3yuRFLByGxHUIw&usp=drive_copy, https://drive.google.com/open?id=1s58bjaJBw6OjMeKvdYmNYO-R02PCRYGK&usp=drive_copy, https://drive.google.com/open?id=1BkF650sukKhmif582N26wX0YsmFCROCU&usp=drive_copy, https://drive.google.com/open?id=1zCVQY9qAva7nGMWoN7MCLWnd5XSgC2Gn&usp=drive_copy, https://drive.google.com/open?id=1ncmEbToI934m5OSl66h7sz7kXIfWlDmY&usp=drive_copy"
101070_Purple,"https://drive.google.com/open?id=1d9OI95fQuvDvscsbRLUKPfbtZ9k20yq-&usp=drive_copy, https://drive.google.com/open?id=13A0mG6AVXKDVpi_6NqyfPrZT-qc_5dwV&usp=drive_copy, https://drive.google.com/open?id=1gzVxIx9kxqsm5gKdJR1rpOWkGQSDhsSc&usp=drive_copy, https://drive.google.com/open?id=1hiE6NzPyyGQCClmf1uBPc72XwF6DUn-n&usp=drive_copy, https://drive.google.com/open?id=1jMRaJc2m4cjIUV5o9TRNI9sdyO-d5shr&usp=drive_copy, https://drive.google.com/open?id=1-udX_wPbXMyJPLEnZ_nwzsD3PlYh5ugi&usp=drive_copy, https://drive.google.com/open?id=1RZHZw86Q2xazNRI1kXkG1CKETWYhFi5c&usp=drive_copy, https://drive.google.com/open?id=1hnElFugkASM4hw3ot0dvM8LI9jR-J1S1&usp=drive_copy, https://drive.google.com/open?id=1du5rNPhSo67JPeF_j49wRHEV94HZNgkF&usp=drive_copy, https://drive.google.com/open?id=1R_JPKVSVCAdjKGuaizYB14jOmhk9Ibb_&usp=drive_copy, https://drive.google.com/open?id=1Bm3k9Q24Jm5dxJEOGQw1sVbaqvbU0Cn3&usp=drive_copy, https://drive.google.com/open?id=1zhTtAoVfUgzjHYRPQOspVQGmAAUMPJaZ&usp=drive_copy, https://drive.google.com/open?id=1NGF_ZXjWaWjy0bfVOhT8m9KY1JcDE5i5&usp=drive_copy"
101070_Maroon,"https://drive.google.com/open?id=1YgSMLHDSfjx1lgltUMfTe8slz46n8RWe&usp=drive_copy, https://drive.google.com/open?id=14F9_Aw6i54ckek6dhGQM8MYRrqnr6T_F&usp=drive_copy, https://drive.google.com/open?id=1Qc34z7VzpU2avwEi_C-2ObScyoB4fsx5&usp=drive_copy, https://drive.google.com/open?id=1Np4L2zMzClo7-d1F23Z_8MbfbB7sbowU&usp=drive_copy, https://drive.google.com/open?id=1-N1WvKGtKCGlYyGbluLeryl8vCZKWW0n&usp=drive_copy, https://drive.google.com/open?id=1g_RMOwc5TeB_-KuYQz847lMR79yZfnd7&usp=drive_copy, https://drive.google.com/open?id=1igvrKiC-1VM6nHV5rcQ1frfEj39rXuSO&usp=drive_copy, https://drive.google.com/open?id=1WjN0ji3PgeQ-V-ut0QCTOrda_4nBoSRZ&usp=drive_copy, https://drive.google.com/open?id=1dYuUMmjgvsCN5FAE_ohsckowDkZInzsS&usp=drive_copy, https://drive.google.com/open?id=1LFHBWM9EyvtC2I8d8ylJkD-8CHeedq0q&usp=drive_copy, https://drive.google.com/open?id=1Vv8nGPI_mHWOpDPKDghj33EFuF7q02Ut&usp=drive_copy"
101057_Shibori,"https://drive.google.com/open?id=16G-hUWiA3ksi_uXtX_Ch3pF7gtWAgHGX&usp=drive_copy, https://drive.google.com/open?id=1j19bwTUudmWlM9SfFMGgC2jppX2h3f8b&usp=drive_copy, https://drive.google.com/open?id=1kEXDNNC9MUqhmx10hbH57oQT9PpjoEkr&usp=drive_copy, https://drive.google.com/open?id=1DTGCxqdf4-0asa_SYlUQho8Cu4A5nGGJ&usp=drive_copy, https://drive.google.com/open?id=1Vc5wU_0mNJbeNQALjxIpSYYWgv-cGzQ7&usp=drive_copy, https://drive.google.com/open?id=1lNT2PI8QDjaUeLjpoPhm7Wk26Lw5SOfy&usp=drive_copy, https://drive.google.com/open?id=18RG4fg6wKRR6xCGcGFUctH-atzjOLI-R&usp=drive_copy, https://drive.google.com/open?id=1tZC4TLJU9KtLMOx9D5-VtcYDtpF-bWHi&usp=drive_copy"
101055_Dcrush,"https://drive.google.com/open?id=10Ij1D3SWSVNL-VNknysxflKlNkzR-YGy&usp=drive_copy, https://drive.google.com/open?id=1hyEa6CejDPX8cpdNe0osMgnqbTAJiJSr&usp=drive_copy, https://drive.google.com/open?id=1PHZ6YLN3arqMSkBZykzr4cVod3hXdKeD&usp=drive_copy, https://drive.google.com/open?id=1cNQSHRX6t70kdCgwbp62e-XAc5pN40Yx&usp=drive_copy, https://drive.google.com/open?id=1j_XDDnA4cG0gDkXh8Zit0BG50D43a92Y&usp=drive_copy, https://drive.google.com/open?id=1yRL-lmsR3BxU_yuv_kIlSpsBp9pWJKvW&usp=drive_copy, https://drive.google.com/open?id=18uiLgz1lnIjtrhJd6xZNq3DLNkIHdNK1&usp=drive_copy, https://drive.google.com/open?id=1vGTDh70RltxyogdbRpMCr7iVfTjhaJsp&usp=drive_copy, https://drive.google.com/open?id=1qwHZ6vpG8xcdF_8s76Imj9cGiTFWSpbl&usp=drive_copy, https://drive.google.com/open?id=1gUVPKlN3DY_uS892iMOr7yGLJ-_YlTYz&usp=drive_copy, https://drive.google.com/open?id=1L4aP0XHM_3OKbuH9cXG_uvw3TDlCfEII&usp=drive_copy, https://drive.google.com/open?id=1e628tu7GUj0P6jECWk_XqMD87f7TTfP4&usp=drive_copy, https://drive.google.com/open?id=1um8HIGNEVF_soaUUlaORtr-ZQJdWM6E8&usp=drive_copy"
101054_Print,"https://drive.google.com/open?id=1rMyHrU8NidxGUCxzQR5tjjMIf5plkdOa&usp=drive_copy, https://drive.google.com/open?id=1zIK2QKnHfBWwNER8xPGKoHNClruqC2ew&usp=drive_copy, https://drive.google.com/open?id=1URbdOUFnILwXuqrzKGD0FEvaGj26IEnp&usp=drive_copy, https://drive.google.com/open?id=1uo7AvAmK5AhfkBDUgT_AKeYd3yyKoOV6&usp=drive_copy, https://drive.google.com/open?id=1UFe0NfarHlMtxngt4p540LQ3b60Dpd9M&usp=drive_copy, https://drive.google.com/open?id=1CC1IUhAsRZbuUKzoLt5AVRWX2ki1h8rY&usp=drive_copy, https://drive.google.com/open?id=1LY8gpLO4e65jFu0aqzjGi__cR9kjfQDn&usp=drive_copy, https://drive.google.com/open?id=1NMpm-5c9yUYe5EXRg0eLURGam5DzrczM&usp=drive_copy, https://drive.google.com/open?id=1bAgg9X04DwAUXnhrTDaUu9icfV-HhN-f&usp=drive_copy, https://drive.google.com/open?id=15xkr5jm7UK-bTXQKadzb51a2m70f3KBP&usp=drive_copy, https://drive.google.com/open?id=1RRdHDHQ6Tp65vihdh8VWT6lfsslLboRP&usp=drive_copy"
101051_Pink,"https://drive.google.com/open?id=1ToC70ywBTVeMnq5vBKVqCG_UXBQjtyPd&usp=drive_copy, https://drive.google.com/open?id=1-87H5HGt4Ha8eL0t6HXtlklIkbJi71uZ&usp=drive_copy, https://drive.google.com/open?id=1oyTU_-urm7P6Mq0RIMrnYjQD0is4WSCf&usp=drive_copy, https://drive.google.com/open?id=1tV3xU30pzZR39IN-5EDvbno4UEbhGVOH&usp=drive_copy, https://drive.google.com/open?id=1SZAFlAzmiuCsXNYxxZXcDo37Yn6KgDkp&usp=drive_copy, https://drive.google.com/open?id=1tMCkCuiejfN_0AzppEWL2dr9yI8YqIwQ&usp=drive_copy"
101050_Yellow,"https://drive.google.com/open?id=1Ww_fmvnnLIyoDEH6xyrub6yiFSkdsDh5&usp=drive_copy, https://drive.google.com/open?id=1z1VfFklrLb4KzlVZ1GL4q8axVKW97XrO&usp=drive_copy, https://drive.google.com/open?id=1WIeLCMiLgRBFcOczDNuml1tpM6iydrUl&usp=drive_copy, https://drive.google.com/open?id=1W6oiPjfApUqOMOINlRxpG0Ry8E5oa5lT&usp=drive_copy, https://drive.google.com/open?id=1GAFNyETvpNpLhy4cmCOXgc-SGRT7n1kQ&usp=drive_copy, https://drive.google.com/open?id=1QiHyKIbaB6zfUT8G8fE8qj179Q0kCLre&usp=drive_copy, https://drive.google.com/open?id=15vP21EIc5JUG2IeWLB04FrH2YHOHKOc_&usp=drive_copy, https://drive.google.com/open?id=1eWyQg9PjVJIU1wmFuLBPxFcX0HoWVOdP&usp=drive_copy, https://drive.google.com/open?id=1jYi39vrYJ2xuSLnKVhRrBwl6mkGXSrcY&usp=drive_copy, https://drive.google.com/open?id=1YVfaXV7PZjX2ajHOyC4P4ygMK73e0ibc&usp=drive_copy, https://drive.google.com/open?id=1Kw67kyWBddQJfqEbIm5fND_F4wg8wOLB&usp=drive_copy, https://drive.google.com/open?id=18PYZ5MP7z1EIYVqglOP6aIdToFDX_CBz&usp=drive_copy"
101048_Print,"https://drive.google.com/open?id=14p5dCE3faggP1Abg1YFxD1yuCbs2s6y-&usp=drive_copy, https://drive.google.com/open?id=18TEtExGQjUGtFJAvOp9NFmeJodeuSN8p&usp=drive_copy, https://drive.google.com/open?id=1Lj4SfvQivBqX86hAJEMLfmvgmdzARfUR&usp=drive_copy, https://drive.google.com/open?id=1mUGjpLxKlTeviessrqb-HXmd82lqixN2&usp=drive_copy, https://drive.google.com/open?id=1c7m-UrxSbhRX1i-61WS4Hhh-XJbvCZfH&usp=drive_copy, https://drive.google.com/open?id=1vF9unkU1o8whzcBhQ0JFIdeKJOdVsWV2&usp=drive_copy, https://drive.google.com/open?id=1fRJfIaL4MpJtODM9hBKmmoOWBCoH-3Y4&usp=drive_copy, https://drive.google.com/open?id=1m2xqa_-wEURKBpZuOElqeeIYWPumlwQX&usp=drive_copy, https://drive.google.com/open?id=1rAO0Eh-rIGjgvIF45F9kcyi0kQlWdFar&usp=drive_copy, https://drive.google.com/open?id=1uvV15o5o-myVQaYz3_JbX7T6uQrrVbyy&usp=drive_copy, https://drive.google.com/open?id=13MGrYD6bhpSN4xFIkKSRct-zxtnPzs_4&usp=drive_copy, https://drive.google.com/open?id=1PTXE2ojpw4btY_MnwUoQTecBg7Ttrl5P&usp=drive_copy"
101047_Blue,"https://drive.google.com/open?id=12t0dDt1PoTDj3tBvMrkwDOA2_O4r-2pe&usp=drive_copy, https://drive.google.com/open?id=1bq0oa2TrKlMcjrFIBjqdYyflsdiwMi1-&usp=drive_copy, https://drive.google.com/open?id=1UnjbqMeInd98I8IEmN_C-Mao_EX6FRX0&usp=drive_copy, https://drive.google.com/open?id=1wnI6uAjjjf_4j0sLHCS4bfp_nuovINpv&usp=drive_copy, https://drive.google.com/open?id=1X51L84R-JD60FYmjhtxl0c4Bt5FPerEn&usp=drive_copy, https://drive.google.com/open?id=1WSOslTv_AkQtOSwL7TXd-A-PPDAQZiZ4&usp=drive_copy, https://drive.google.com/open?id=1XWwAbagrDPZYT00hT4TlsHIuDv1QJfZa&usp=drive_copy, https://drive.google.com/open?id=1vGfOfcO8y-mTYFPzevOcwGJ4Q_x8p9Oz&usp=drive_copy, https://drive.google.com/open?id=1zodoq1350nDkYUPXfaEx9L9viKUoIJ42&usp=drive_copy"
101046_Pink,"https://drive.google.com/open?id=1Zw_557yITAOnRwOIjTk-TN-GY7ISCCBB&usp=drive_copy, https://drive.google.com/open?id=1EtTmBpQm0_3IlTImTNgXxvABUDrff9pD&usp=drive_copy, https://drive.google.com/open?id=1FWltnpAlk3It3ej51uVNpgRfS830H7bO&usp=drive_copy, https://drive.google.com/open?id=13Pt1yZZsoP5grgc8qDx8Pr6surGorycw&usp=drive_copy, https://drive.google.com/open?id=1vyHmrbe_seyNrboNPghWW-ajyU3ko8Tg&usp=drive_copy, https://drive.google.com/open?id=1g-PXP04UFOApClXK-usEEczyvCkFqK56&usp=drive_copy, https://drive.google.com/open?id=1kyqVhQY-w-aAJ9bSMJSPxmtSqYvG3sD9&usp=drive_copy, https://drive.google.com/open?id=1u36JiiVKI5vyG5CCZVJs-0367E8Mu2D8&usp=drive_copy"
101045_Pista,"https://drive.google.com/open?id=1S7M3lP-K4fkTzIWUyb1em7mEoAc-KILF&usp=drive_copy, https://drive.google.com/open?id=1-Ndwvh7n5zSaP_UmehQFxT1PBYX4qGbL&usp=drive_copy, https://drive.google.com/open?id=17R_fITbhcj1cPrhGz4wzeGfzsna2zx0W&usp=drive_copy, https://drive.google.com/open?id=19wrIKZmyia48I1TJZhLyHTb2202xq6fz&usp=drive_copy, https://drive.google.com/open?id=17YTv4gDVJaPlvrg7WH3QvF_crEpZapYq&usp=drive_copy, https://drive.google.com/open?id=19BXe2-KYPyWypUgUhI18pqBFDdOnQUJa&usp=drive_copy, https://drive.google.com/open?id=1MH9yWGpTLghLGccEgJk9Ma1GE7cD-5Fh&usp=drive_copy"
101043_Blue,"https://drive.google.com/open?id=1IGR0z63B25-SWYbHfm4KpgpkN3QhR39W&usp=drive_copy, https://drive.google.com/open?id=1vVAKTPXETstjFwYQrCvJXSzDW-7PMwCH&usp=drive_copy, https://drive.google.com/open?id=1hoZFqHigxPllEkfQKzsCn9y7hArOgIZp&usp=drive_copy, https://drive.google.com/open?id=1lWD300WDh66AOpGQWMymK8HHVvjtSBwy&usp=drive_copy, https://drive.google.com/open?id=1sZTr1MTLHk_uEEg8bjnUaz05AKWcipYY&usp=drive_copy, https://drive.google.com/open?id=1vMgPFR4xRevoJQQkAIA4G3c6-cPxbp4m&usp=drive_copy, https://drive.google.com/open?id=19DuNJs_uce7KyF6DLr-dvUrciXJHH9fB&usp=drive_copy, https://drive.google.com/open?id=1LOe-hUkTlM362qo0JkBQScAqHA3Ulss7&usp=drive_copy, https://drive.google.com/open?id=11Vd-ck_IMWyHQ9937d1CpuBs2Rnk0DVu&usp=drive_copy"
101042_Teal,"https://drive.google.com/open?id=1LEZwBW5awaSKcCWtT9sGJPW_Brz0tnNp&usp=drive_copy, https://drive.google.com/open?id=1SjmULgA2tDZgOKjKyqH_quH2bheANYAk&usp=drive_copy, https://drive.google.com/open?id=1_rOwu2tZ1OV1i_MKsZjjb4ybzSkG4Qg_&usp=drive_copy, https://drive.google.com/open?id=1Lpkm0XeNTWfQQrf7wh_TXReR_rNuM8St&usp=drive_copy, https://drive.google.com/open?id=1MBgBfDFQzkeMifrYr_jGDGfaRYrYdhQV&usp=drive_copy, https://drive.google.com/open?id=11km3mKF0NfxU23xihSu7H7samy4_qV1o&usp=drive_copy, https://drive.google.com/open?id=1WjHKULeONEJe1pgGwAohUEu0qrEO8uhq&usp=drive_copy"
101032_Pista,"https://drive.google.com/open?id=1eDKNhegtZoUFvmMvkwYSgb836FGGyn1N&usp=drive_copy, https://drive.google.com/open?id=1NUJ2p55o69F3JWfAFCTAANRDx2EzLwuY&usp=drive_copy, https://drive.google.com/open?id=19f8lft5c1f6trqMWe7XzrQyg7rc-93F8&usp=drive_copy, https://drive.google.com/open?id=126Jm1vzc6PT0NQlgD5s-gemuFarPpW2L&usp=drive_copy, https://drive.google.com/open?id=1ktO3IjgQADz0dQ1JuVZpC5ckA-WgpH78&usp=drive_copy, https://drive.google.com/open?id=1zSqt-Rsxu7JS52q3y7milUKYVQbwiK7Z&usp=drive_copy, https://drive.google.com/open?id=1LX5OnsqobOLv9s_JKsiZFnqs-HBlXUfn&usp=drive_copy, https://drive.google.com/open?id=1YwsmuPQuyC_bkRlSOerZ-bKCyu70O51a&usp=drive_copy"
101023_Black,"https://drive.google.com/open?id=1Q9PRw-Fj8TjYoH7peCaRhYXOD85Brv9o&usp=drive_copy, https://drive.google.com/open?id=1KITIVW9Mn2pzoi96a9DqlU3CK-zREJUZ&usp=drive_copy, https://drive.google.com/open?id=1qeDXVjQoVn-taDNrx4sO24Hh2wX8rkAZ&usp=drive_copy, https://drive.google.com/open?id=1RiyM6mtq8KTnUudVVI-_YXn23Y5kKDKZ&usp=drive_copy"
101022_Pink,"https://drive.google.com/open?id=1r1qpBDzgDZqImQFnkazWADALt1oGejb7&usp=drive_copy, https://drive.google.com/open?id=1hnNs9psmGtqkxjXR-MNR6i8-gyIpZAUR&usp=drive_copy, https://drive.google.com/open?id=1Ej7fNZzguMAALLBC5s-X7aRRaRiwSv0I&usp=drive_copy, https://drive.google.com/open?id=10BX3853BTxOJpW59Sk6FGlg5ZKUubmF6&usp=drive_copy, https://drive.google.com/open?id=1i8kgpQngh-1_d6v0_y6ZX3Dx4GsodJir&usp=drive_copy"
101022_Red,"https://drive.google.com/open?id=152xZoKQKCqVojNS4aonqY8wwmqDxEC57&usp=drive_copy, https://drive.google.com/open?id=1BhygXeOEzi4VCsGNRP_NP8mHzwsGKJ0u&usp=drive_copy, https://drive.google.com/open?id=1j5hRCXbtfH9Hgey2sJUtuttw4EejzvlE&usp=drive_copy, https://drive.google.com/open?id=1GUCX6wh7N9MTT8xQu6cgZuY_wI5z2MK1&usp=drive_copy, https://drive.google.com/open?id=1u5bQIx_h2tI2sNnlsAjz-iOytJxs5yxI&usp=drive_copy, https://drive.google.com/open?id=18HR2tCYhRWM_WvLO5FQobCY6ah2ih2aA&usp=drive_copy, https://drive.google.com/open?id=1x7CiCPv-JvFuiPu3xO1QONIKu7L8M5uY&usp=drive_copy, https://drive.google.com/open?id=1PUucrTO1mn5t3g1PXQSSbxiYsjK-9Gn4&usp=drive_copy, https://drive.google.com/open?id=1pOiHS1ueJETylXCOq3Lm3dHvVOFHW1ko&usp=drive_copy, https://drive.google.com/open?id=1dA4HkWBVqNe-UtUo4MsoHRfvkV7wCQuK&usp=drive_copy, https://drive.google.com/open?id=1by2QwzFFDkEnlb2engahSZFJpWvQiBz3&usp=drive_copy"
101021_Maroon,"https://drive.google.com/open?id=1eQuTrsr3lGsFbHI1h5HVQYlRbDxgH-Nx&usp=drive_copy, https://drive.google.com/open?id=1IE0l2mGrO0Ef9FUZyZGYlhdGrouuKYO-&usp=drive_copy, https://drive.google.com/open?id=1_WUXVfmsHI0tEYZVU_7Af446Etnxml-o&usp=drive_copy, https://drive.google.com/open?id=1DLHVmcHHlotptMTtxHGS3LtF5Ew34B4m&usp=drive_copy, https://drive.google.com/open?id=1iun1UX4uV0HaT49GwU18zKneImUne0LB&usp=drive_copy"
101020_Purple,"https://drive.google.com/open?id=1silInB6U-uJmH4LrcWG_YvO3SysQvuFI&usp=drive_copy, https://drive.google.com/open?id=1Pb_Z5_7GyyefvM3GPNFypNYeY16KW1jW&usp=drive_copy, https://drive.google.com/open?id=1I2zKQqToPNINgH9yGqh1b_YgFTe34PzB&usp=drive_copy, https://drive.google.com/open?id=1DkFW5Yju7QuCK18-bCm3FYQK8CTb9N4z&usp=drive_copy, https://drive.google.com/open?id=1dqwWp-f642ASzfUVvoWfOjqHThTidJNi&usp=drive_copy"
101019_Purple,"https://drive.google.com/open?id=1WjHc_zimLPceW0U0nsl1J6UGgUs-bQd7&usp=drive_copy, https://drive.google.com/open?id=1hk60rOJCVA3sc-o3VZQOt1AbnRacqqn4&usp=drive_copy, https://drive.google.com/open?id=1A6c3HTtXi0Jfn3rOnCrY9YHtPT68M_cw&usp=drive_copy, https://drive.google.com/open?id=1YLk9OGtQelX7Urn48nAxf3U6sE3oRr3d&usp=drive_copy, https://drive.google.com/open?id=1eCQrxX5t4F9G4uXDsaEcCaafqFIzZ8kA&usp=drive_copy, https://drive.google.com/open?id=1a67swv9VoAI8eTZfFLJVkpeNEoYWbnck&usp=drive_copy, https://drive.google.com/open?id=16A2cbp1CxcGXEk2AsMkKhLOu015FI1mw&usp=drive_copy"
101018_Blue,"https://drive.google.com/open?id=1ziUDkT6FuQEPkCI_26IzRGMJ1WoXw5Eh&usp=drive_copy, https://drive.google.com/open?id=1LID6DNQihqZBfgstGQRECydVmgnSNNpC&usp=drive_copy, https://drive.google.com/open?id=1aEHUre3YloOtWBh9qtbJUI2Plw6CfQnR&usp=drive_copy, https://drive.google.com/open?id=1DG_q3JvUK8deUYYfMAWCpEI7mXGjyYXx&usp=drive_copy, https://drive.google.com/open?id=1Allfld61sixxYBhK2r4IQHPa9RUivs4m&usp=drive_copy, https://drive.google.com/open?id=16r8A6hE0tPwvjobyH4CAi3KUhB8udKkw&usp=drive_copy, https://drive.google.com/open?id=1xD-mRdpln4WeoEXtZWJXyLkXsx1XFLt1&usp=drive_copy"
101018_Pink,"https://drive.google.com/open?id=1oqVBNhtVLDivT5IhnHAT6mwOBkUFg0O6&usp=drive_copy, https://drive.google.com/open?id=1KLvZh70mpz3R5LDENhtZxC2fHBAEYBUK&usp=drive_copy, https://drive.google.com/open?id=1OcTE4GvAgEAn4a7knQE0_MCm51vSJRDP&usp=drive_copy, https://drive.google.com/open?id=14FDyTK7gTXGVZCA3Xld0fwjteUQMWjNT&usp=drive_copy, https://drive.google.com/open?id=156MOtiAYOSEqjNUtlzeXP0v7fOnY9SXs&usp=drive_copy, https://drive.google.com/open?id=1C73_uxdN3QBJLBdfWehQIGFraEOgiPTS&usp=drive_copy, https://drive.google.com/open?id=14GgvpkN0m03NwmHCrQBqCxF5fzAjiwyO&usp=drive_copy, https://drive.google.com/open?id=1xC8Ck6OzO2EUwMGXVZS9GVVvsUrp3maz&usp=drive_copy, https://drive.google.com/open?id=1olHVT-zYxqNeEs1KrHvHzIu9NHQ5axof&usp=drive_copy, https://drive.google.com/open?id=1r95mnzXi_tFrnyQXpoXR1G0GW8b6CRGu&usp=drive_copy, https://drive.google.com/open?id=13aUKca1HVkvEQBzsYg0vCt9XmoHPcHAQ&usp=drive_copy"
10105_Yellow,"https://drive.google.com/open?id=1irC-w6NITph4GSwOTz7k1nehWapCcFT-&usp=drive_copy, https://drive.google.com/open?id=1-D00A8-sfUkG27jSnceGwIpyRXoAr403&usp=drive_copy, https://drive.google.com/open?id=1Bj7jYe-2m28AU4g9k4a8gDsHmrOXcmPa&usp=drive_copy, https://drive.google.com/open?id=1sC5-MqyrSwUXINWh1NNMe8_cY3o6T5C2&usp=drive_copy, https://drive.google.com/open?id=1g4Sl6O_Ytcwq9Dlrm_bxYrH8OsskNKHU&usp=drive_copy, https://drive.google.com/open?id=1VQHDogIW4SxhFCBp47g913Apbh1GrQag&usp=drive_copy, https://drive.google.com/open?id=1bxE1XeewAxGMacKBPg-d5vd1b1tG1end&usp=drive_copy, https://drive.google.com/open?id=1Xmgf4UWUSjB7yz9j8aOt0dSXrTDyj4iD&usp=drive_copy, https://drive.google.com/open?id=1wfInUmR_7ge6bFbZ8bbzz9waQJd3HZmY&usp=drive_copy"
10104_Green,"https://drive.google.com/open?id=1dTUAr4g8wnHw5o_kuCi3eBhUt-1JRoDO&usp=drive_copy, https://drive.google.com/open?id=12qbVz7LHiEzhJeCVwQWUcYT8NM7_DJZG&usp=drive_copy, https://drive.google.com/open?id=1WmmJDsLp7HfE7mIEp5fFlyTb1RCqvm27&usp=drive_copy, https://drive.google.com/open?id=1Mtu9yb1bBC2xbMThlyIgqMEDnVH1_QQZ&usp=drive_copy, https://drive.google.com/open?id=1P_h6GC5F3fFJo1SliZq088EGbjdRmuAW&usp=drive_copy, https://drive.google.com/open?id=1G5eLl55U9-RVcoe3rXX02zPXJLOZjPV6&usp=drive_copy, https://drive.google.com/open?id=1SaQRRTJFvf0-yh0-KoLug8UDHI2vQ2JZ&usp=drive_copy, https://drive.google.com/open?id=1BWsKI3zgwrYl643NW6wTCY_VzhW0A2P6&usp=drive_copy, https://drive.google.com/open?id=1pYRQdxAOTSboSQqt92oFbAAJPrkO9D6_&usp=drive_copy, https://drive.google.com/open?id=1F2YKpOUK4jxkITVkuJgPFt4_qNx3y9_m&usp=drive_copy, https://drive.google.com/open?id=10joFG9DJvEGR7_DA6XzyY7RhYY75yP1i&usp=drive_copy"
10103_Brown,"https://drive.google.com/open?id=1AED2uE0LzFZowIfiKV-Hs8yd129-4Q3x&usp=drive_copy, https://drive.google.com/open?id=1kbL8tm0ObI1OQHc8XbUIzU5MkXCvPtIq&usp=drive_copy, https://drive.google.com/open?id=1DeeLx74zW0cWmM-YYSwtYcb2jxwmeNyG&usp=drive_copy, https://drive.google.com/open?id=12iRjTmZESRd4K3_3clkUww4mr1Um6YKY&usp=drive_copy, https://drive.google.com/open?id=1MlRLGTj5O37usIFscy5LVN_dGGqZIQ-W&usp=drive_copy, https://drive.google.com/open?id=1yH3S5-sM2QosEXL3JAm360JdhqRaf8k-&usp=drive_copy, https://drive.google.com/open?id=1-tNl2-dXdyIO0Z03a2Z35Z4xXZHXuZdM&usp=drive_copy, https://drive.google.com/open?id=1PDSyBACziELaR6NbaYp4wHlI4ydNd_8B&usp=drive_copy"
10102_Yellow,"https://drive.google.com/open?id=1EnlM5YKvBe7f8-Y6XyqjhYsUyl72yWjX&usp=drive_copy, https://drive.google.com/open?id=1tS8I3ftpFk_m6K1cHMyRdcIRW5mlPilk&usp=drive_copy, https://drive.google.com/open?id=13mvOypY6pp4ueVvE4AHeuLOMGeCEtpKs&usp=drive_copy, https://drive.google.com/open?id=1qvtrNuGJx3AXSTqiCMonK_VoknZ48SKo&usp=drive_copy, https://drive.google.com/open?id=14LmBA0F-7j_rfoYTMkUa6od0kkxA5QJi&usp=drive_copy, https://drive.google.com/open?id=1HsrgS4HKdtXLcArL_JFjal-gpZc3NKKv&usp=drive_copy, https://drive.google.com/open?id=1YfE7gwndCL9aY0vQjBgGN4UAlfBwZY6b&usp=drive_copy, https://drive.google.com/open?id=1W3mvxd7LAYj6KR4JJPyJS5H7EHNtOaL9&usp=drive_copy"
